rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
-0.196799,-0.0985201,-0.1674,-0.00543129,-0.0315815,-0.0106322
-0.20264,-0.0897045,-0.174522,-0.0103293,-0.0250584,-0.010027
-0.200514,-0.0764518,-0.179602,-0.0160293,-0.0193168,-0.00779682
-0.187823,-0.0658474,-0.193652,-0.0139134,-0.0173283,-0.00836551
-0.171235,-0.0604397,-0.216855,-0.00884832,-0.0192089,-0.011232
-0.154604,-0.0499188,-0.238817,-0.00695726,-0.0173286,-0.0108899
-0.138033,-0.0388348,-0.253268,-0.00719786,-0.019676,-0.0129511
-0.131847,-0.0353625,-0.273719,-0.00268894,-0.0234711,-0.0112358
-0.147022,-0.0309655,-0.288271,0.00325789,-0.0277908,-0.00851023
-0.169932,-0.0288743,-0.30207,0.00559354,-0.0337107,-0.0104886
-0.19539,-0.0280786,-0.317189,0.00694032,-0.0351386,-0.0147238
-0.222819,-0.0228399,-0.330294,0.000619844,-0.0369995,-0.0173262
-0.246283,-0.011034,-0.342175,-0.010602,-0.0398121,-0.0178999
-0.270552,-0.000593835,-0.357176,-0.0172565,-0.0348597,-0.0141257
-0.287511,0.0130949,-0.371233,-0.0238521,-0.026018,-0.00742799
-0.288361,0.0315133,-0.385434,-0.0249738,-0.0209566,-0.000771105
-0.25358,0.0274426,-0.398026,-0.0178792,-0.0185534,0.00313425
-0.196637,0.0264583,-0.403787,-0.00263056,-0.00737805,0.00645798
-0.133261,0.0301411,-0.409615,0.00251061,0.0060636,0.00320125
-0.0691441,0.027084,-0.420993,0.00215021,0.0155548,0.00218284
-0.0240707,0.0317172,-0.431498,0.00158323,0.0149642,0.00129479
-0.0199271,0.0247824,-0.430748,0.00117666,0.00362013,-0.00246155
-0.0402627,0.0235583,-0.434812,0.00257786,-0.00557216,-0.00252658
-0.0776021,0.0192493,-0.440655,0.00693722,-0.0149198,-0.0018158
-0.0912593,0.00535244,-0.437661,0.01143,-0.0147242,-0.00623721
-0.0859106,0.0115874,-0.434847,0.00845057,-0.00199531,-0.00719881
-0.086342,0.0251636,-0.439506,-0.00331987,0.00992109,-0.00992876
-0.103497,0.0451826,-0.444954,-0.0139802,0.00274638,-0.00669992
-0.126656,0.0501635,-0.448926,-0.00988191,-0.00641146,0.00131845
-0.150985,0.0456576,-0.452364,0.00281145,-0.0137235,0.00832617
-0.176452,0.041537,-0.456424,0.00967574,-0.0151083,0.0108495
-0.207752,0.0430811,-0.458848,0.00657292,-0.015041,0.00871176
-0.246075,0.0491304,-0.45842,0.00192922,-0.0118374,0.00727153
-0.269512,0.0501203,-0.458753,0.00253291,-0.00824159,0.00508559
-0.28301,0.0455219,-0.454198,0.00506625,-0.00842997,0.000727952
-0.287867,0.0381873,-0.457329,0.00503471,-0.00404578,0.00358844
-0.287217,0.0386434,-0.463442,0.00581104,0.00449509,0.0114473
-0.275845,0.0309229,-0.462609,0.00893497,-5.19231e-05,0.0146058
-0.244884,0.015002,-0.459378,0.0120482,-0.000945829,0.0127736
-0.206595,0.0228482,-0.463606,0.00844021,0.0158433,0.0164375
