rotation_x,rotation_y,rotation_z,acceleration_x,acceleration_y,acceleration_z
-0.577193,0.130795,-0.119421,0.00176288,-0.0960667,0.0408211
-0.612923,0.135266,-0.113967,-0.00126021,-0.116611,0.0323901
-0.370521,0.146202,-0.0998275,-0.00229824,-0.0743512,0.0230547
0.062627,0.153296,-0.0721985,0.00766957,0.0132754,-0.00566179
0.457218,0.172908,-0.0260696,0.0272987,0.0662524,-0.0383381
0.637658,0.18844,-0.00826719,0.0395522,0.046186,-0.0549503
0.582485,0.192393,0.00613891,0.0350128,-0.012354,-0.0313931
0.271751,0.21204,0.000874906,0.02575,-0.0656893,-0.0113879
-0.123669,0.206432,0.00516473,0.0116562,-0.110224,-0.00561493
-0.4502,0.178443,-0.00213686,-0.00740734,-0.148203,0.0104741
-0.595214,0.157972,-0.00433024,-0.0223854,-0.151849,0.00747484
-0.441527,0.133021,-0.00922966,-0.0360544,-0.0958856,-0.0291508
-0.126349,0.0994516,-0.00240558,-0.0362905,-0.032537,-0.0583948
0.226116,0.0786314,0.0155305,-0.015198,0.0310981,-0.0568304
0.3861,0.0809395,0.0191618,0.000394166,0.0505038,-0.0366237
0.336282,0.113443,0.0154059,0.00394228,0.0314154,-0.0148751
0.159437,0.139015,0.0196233,-0.00337525,-0.00549108,0.00743157
-0.0525625,0.162241,0.0134935,-0.0124203,-0.0381119,0.03292
-0.200843,0.185414,0.01644,-0.0229839,-0.0447721,0.0352966
-0.218274,0.185507,0.00970541,-0.0274285,-0.0324863,0.0270684
-0.089572,0.164614,0.0173213,-0.0163128,-0.0159016,0.0227523
-2.43495,0.669273,-4.7115,-0.0755682,1.97742,-0.42379
-1.94328,0.925744,-5.88558,0.162231,1.98348,-0.186567
-0.568011,1.27616,-7.19935,0.496864,2.20311,0.1489
0.92024,1.57008,-8.49753,0.754661,2.66032,0.481971
2.3413,1.79844,-9.11759,1.11776,3.198,0.627009
3.07852,1.75515,-9.37186,1.62129,3.4551,0.541708
2.64656,1.36083,-9.57102,1.98502,2.80528,0.530832
2.16503,1.03094,-9.81848,2.03534,1.8199,0.504501
2.09106,0.757002,-9.55184,1.72716,1.01756,0.515643
1.93633,0.487642,-9.39653,1.41295,0.459022,0.34647
1.78758,0.227538,-9.01294,1.29635,-0.197532,0.251557
1.61796,0.0574237,-8.48885,1.38775,-0.745381,0.178941
1.35595,-0.105664,-7.85773,1.57998,-1.09401,0.129674
1.06368,-0.148101,-7.02186,1.73043,-1.36048,0.172289
0.69252,-0.111853,-6.34445,1.73609,-1.67093,0.17651
