loggingTime(txt),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G)
2022-11-11T23:59:17.816-07:00,0.06530387699604030,0.0143571775406599,0.01607718504965310,-0.00041913241147995,-0.03434154391288760,-0.009100377559661870
2022-11-11T23:59:17.819-07:00,0.08082827925682070,0.00690455362200737,0.01424998976290230,0.006507964804768560,-0.02049735188484190,-0.01823008060455320
2022-11-11T23:59:17.820-07:00,0.1294480115175250,0.0108753265812993,0.03748154267668720,0.005626289173960690,0.002491235733032230,-0.0105520486831665
2022-11-11T23:59:17.821-07:00,0.1766552180051800,0.0282101072371006,0.04467367753386500,-0.00186077319085598,0.02687746286392210,-0.01187020540237430
2022-11-11T23:59:17.822-07:00,0.190021887421608,0.04142072051763540,0.04271705076098440,-0.004142580553889280,0.03796496987342830,-0.001256227493286130
2022-11-11T23:59:17.823-07:00,0.1659430414438250,0.05840969085693360,0.02560278028249740,-0.02285166084766390,0.02527841925621030,0.0005193352699279790
2022-11-11T23:59:17.833-07:00,0.1364192366600040,0.066140316426754,0.008507415652275090,-0.02263281121850010,-0.008186608552932740,-0.002178966999053960
2022-11-11T23:59:17.847-07:00,0.09752822667360310,0.06680750101804730,-0.01190518122166400,-0.02267591282725330,-0.02958330512046810,-0.001846075057983400
2022-11-11T23:59:17.865-07:00,0.06864811480045320,0.05693143606185910,-0.0240356121212244,-0.01245315931737420,-0.02840128540992740,0.002274036407470700
2022-11-11T23:59:17.866-07:00,0.0567939467728138,0.04622036963701250,-0.02214343659579750,-0.0004711933434009550,-0.01617327332496640,0.01821732521057130
2022-11-11T23:59:17.873-07:00,0.05194646492600440,0.02756812050938610,-0.02149815298616890,0.00802079401910305,-0.01213270425796510,0.03337287902832030
2022-11-11T23:59:17.883-07:00,0.03314624726772310,0.01546208932995800,-0.01755108311772350,0.00989341177046299,-0.003776192665100100,0.02321970462799070
2022-11-11T23:59:17.893-07:00,0.01323645375669000,0.006128774955868720,-0.00981646403670311,0.01806936413049700,-0.00272861123085022,0.006671905517578130
2022-11-11T23:59:17.903-07:00,-0.004326330497860910,-0.002141372067853810,0.001009818632155660,0.01770750246942040,-0.01991730928421020,-0.002946853637695310
2022-11-11T23:59:17.913-07:00,-0.0277086179703474,-0.009588103741407390,0.00445861229673028,0.01494329050183300,-0.02291449904441830,0.001538693904876710
2022-11-11T23:59:17.923-07:00,-0.0609961673617363,-0.02239481173455720,-0.001414456870406870,0.009109821170568470,-0.01261979341506960,0.01442217826843260
2022-11-11T23:59:17.933-07:00,-0.0814090296626091,-0.02766973525285720,-0.004631555639207360,0.006397614255547520,-0.008075922727584840,0.01969510316848760
2022-11-11T23:59:17.943-07:00,-0.1024717390537260,-0.03257950395345690,-0.004138870164752010,0.005176760256290440,-0.01486280560493470,0.01509612798690800
2022-11-11T23:59:17.953-07:00,-0.1071178913116460,-0.04171387851238250,3.27047891914845E-05,0.003379736328497530,-0.01308658719062810,0.002329647541046140
2022-11-11T23:59:17.963-07:00,-0.09731206297874450,-0.04284925386309620,0.005608831532299520,0.005378078669309620,-0.01124846935272220,-0.009811520576477050
2022-11-11T23:59:17.973-07:00,-0.08177225291728970,-0.04004734009504320,0.008096756413578990,0.003846006467938420,-0.008745491504669190,-0.01411664485931400
2022-11-11T23:59:17.984-07:00,-0.06431207060813900,-0.0316825844347477,0.006935085169970990,-0.001457726582884790,0.005590498447418210,-0.005833089351654050
2022-11-11T23:59:17.994-07:00,-0.06095888465642930,-0.01680590212345120,0.01243983954191210,-0.003017526119947430,0.01468926668167110,0.002857208251953130
2022-11-11T23:59:18.004-07:00,-0.05402897298336030,-0.01239713840186600,0.004359808750450610,-0.007599035277962690,0.007472425699234010,0.00615847110748291
2022-11-11T23:59:18.014-07:00,-0.04076829552650450,-0.007625819649547340,0.00571083091199398,-0.004707809537649160,0.0006411075592041020,-0.001689314842224120
2022-11-11T23:59:18.024-07:00,-0.01155637949705120,-0.001327410340309140,0.006240533199161290,-0.003341445699334150,0.001251786947250370,-0.005734562873840330
2022-11-11T23:59:18.034-07:00,0.02477020211517810,0.003046299098059540,0.0107846837490797,-0.002336224541068080,0.009746372699737550,-0.008153915405273440
2022-11-11T23:59:18.044-07:00,0.05640719085931780,0.006592331454157830,0.01060332357883450,-0.00579218752682209,0.02168577909469600,-0.01002031564712520
2022-11-11T23:59:18.054-07:00,0.06148344278335570,0.01056496892124410,0.01387341879308220,-0.004997173324227330,0.02096590399742130,-0.003747820854187010
2022-11-11T23:59:18.064-07:00,0.04820505529642110,0.01949627883732320,0.009623014368116860,-0.004112165421247480,0.01263239979743960,0.001814663410186770
2022-11-11T23:59:18.074-07:00,0.03517873585224150,0.02290059812366960,0.00585464108735323,-0.00604618526995182,-0.01153993606567380,0.003648340702056890
2022-11-11T23:59:18.084-07:00,0.02496108412742620,0.02687206864357000,0.008009671233594420,-0.008175818249583240,-0.01507773995399480,0.003315448760986330
2022-11-11T23:59:18.094-07:00,0.02568652853369710,0.03103965148329740,0.006053579039871690,-0.003770701587200170,0.0003514587879180910,0.001037478446960450
2022-11-11T23:59:18.104-07:00,0.02130842581391340,0.02408280782401560,0.002398124895989900,-0.002767117461189630,-0.0006239712238311770,-0.001389801502227780
2022-11-11T23:59:18.114-07:00,0.01782101765275000,0.01943452656269070,-0.00115373358130455,0.0003622714430093770,-0.00186622142791748,0.0003072023391723630
2022-11-11T23:59:18.124-07:00,0.02108382247388360,0.0139112314209342,-0.006294433493167160,0.000948980450630188,-0.003090590238571170,0.002461552619934080
2022-11-11T23:59:18.135-07:00,0.02712333761155610,0.004475651308894160,-0.002227786462754010,0.003221161663532260,0.0001056790351867680,-0.0003369450569152830
2022-11-11T23:59:18.144-07:00,0.02809475921094420,0.003422736888751390,0.0004058140330016610,0.00303705595433712,0.007677018642425540,-0.00578993558883667
2022-11-11T23:59:18.154-07:00,0.03389858454465870,-0.003014389658346770,0.001624210271984340,0.005607316270470620,0.005100339651107790,-0.01390796899795530
2022-11-11T23:59:18.164-07:00,0.03340886533260350,-0.0008825624827295540,-0.003335128771141170,0.003103077411651610,-0.001063674688339230,-0.005279302597045900
2022-11-11T23:59:18.174-07:00,0.02735869400203230,0.006019285414367910,-0.003193981479853390,-0.004144944250583650,-0.00163307785987854,0.0085715651512146
2022-11-11T23:59:18.184-07:00,0.01934431120753290,0.003758128965273500,-0.007248643785715100,-0.004071744158864020,0.001917064189910890,0.01645481586456300
2022-11-11T23:59:18.194-07:00,0.0233241394162178,0.006050843745470050,-0.01015069056302310,-0.00031139119528234,-0.004235744476318360,0.006031692028045650
2022-11-11T23:59:18.204-07:00,0.03438777476549150,0.007454529404640200,-0.009499548003077510,0.0002812854945659640,0.002020120620727540,-0.005538225173950200
2022-11-11T23:59:18.215-07:00,0.05337851494550710,0.004333837889134880,-0.01345380954444410,0.004026101902127270,0.007162630558013920,-0.00896918773651123
2022-11-11T23:59:18.225-07:00,0.08176417648792270,-0.002138276118785140,-0.01784376427531240,-0.001098489388823510,0.005586683750152590,-0.02101868391036990
